BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#55'
	and p_type not like 'STANDARD BRUSHED%'
	and p_size in (32, 7, 29, 25, 22, 36, 46, 16)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#41   | ECONOMY POLISHED BRASS    |     16 |          104
 Brand#32   | LARGE BURNISHED NICKEL    |     25 |          100
 Brand#51   | LARGE ANODIZED TIN        |     25 |          100
 Brand#12   | ECONOMY BURNISHED COPPER  |     16 |           99
 Brand#11   | LARGE BRUSHED STEEL       |     36 |           96
 Brand#11   | SMALL POLISHED BRASS      |     46 |           96
 Brand#21   | MEDIUM PLATED BRASS       |     16 |           96
 Brand#32   | MEDIUM ANODIZED COPPER    |     16 |           96
 Brand#44   | MEDIUM POLISHED TIN       |     46 |           96
 Brand#53   | PROMO BURNISHED BRASS     |     36 |           96
 Brand#13   | PROMO BRUSHED STEEL       |      7 |           92
 Brand#13   | SMALL BRUSHED COPPER      |     46 |           92
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |           92
 Brand#15   | PROMO ANODIZED BRASS      |     22 |           92
 Brand#21   | MEDIUM PLATED COPPER      |     22 |           92
 Brand#22   | ECONOMY ANODIZED TIN      |     46 |           92
 Brand#25   | STANDARD ANODIZED NICKEL  |     46 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#52   | STANDARD POLISHED COPPER  |     32 |           92
 Brand#11   | LARGE ANODIZED COPPER     |     36 |           88
 Brand#11   | PROMO POLISHED BRASS      |     16 |           88
 Brand#12   | MEDIUM PLATED COPPER      |     29 |           88
 Brand#13   | ECONOMY BRUSHED TIN       |     46 |           88
 Brand#14   | MEDIUM BRUSHED COPPER     |      7 |           88
 Brand#14   | PROMO BRUSHED NICKEL      |     29 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#15   | MEDIUM ANODIZED COPPER    |     22 |           88
 Brand#15   | STANDARD POLISHED TIN     |     46 |           88
 Brand#21   | MEDIUM BURNISHED TIN      |     22 |           88
 Brand#21   | SMALL PLATED COPPER       |      7 |           88
 Brand#21   | STANDARD PLATED COPPER    |     32 |           88
 Brand#24   | LARGE POLISHED TIN        |     46 |           88
 Brand#25   | LARGE BURNISHED BRASS     |     46 |           88
 Brand#31   | ECONOMY ANODIZED TIN      |     36 |           88
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |           88
 Brand#33   | MEDIUM BURNISHED COPPER   |      7 |           88
 Brand#33   | STANDARD ANODIZED BRASS   |     46 |           88
 Brand#35   | LARGE PLATED STEEL        |     25 |           88
 Brand#35   | STANDARD POLISHED COPPER  |     22 |           88
 Brand#41   | ECONOMY BRUSHED NICKEL    |     36 |           88
 Brand#42   | STANDARD BURNISHED STEEL  |     22 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     32 |           88
 Brand#44   | STANDARD PLATED NICKEL    |     36 |           88
 Brand#51   | SMALL BURNISHED TIN       |      7 |           88
 Brand#52   | PROMO BRUSHED STEEL       |     22 |           88
 Brand#52   | STANDARD ANODIZED TIN     |     36 |           88
 Brand#53   | ECONOMY ANODIZED STEEL    |     29 |           88
 Brand#53   | ECONOMY BRUSHED BRASS     |     29 |           88
 Brand#53   | ECONOMY BRUSHED NICKEL    |     32 |           88
 Brand#53   | PROMO BURNISHED COPPER    |     16 |           88
 Brand#23   | MEDIUM BRUSHED COPPER     |     29 |           87
 Brand#23   | PROMO BURNISHED TIN       |     16 |           87
 Brand#11   | MEDIUM POLISHED NICKEL    |     32 |           84
 Brand#11   | SMALL PLATED BRASS        |     46 |           84
 Brand#11   | STANDARD ANODIZED NICKEL  |     22 |           84
 Brand#12   | MEDIUM BRUSHED BRASS      |     25 |           84
 Brand#12   | MEDIUM BRUSHED BRASS      |     29 |           84
 Brand#12   | STANDARD BURNISHED STEEL  |     16 |           84
 Brand#13   | PROMO POLISHED NICKEL     |     22 |           84
 Brand#14   | MEDIUM POLISHED TIN       |     25 |           84
 Brand#14   | PROMO ANODIZED BRASS      |     25 |           84
 Brand#15   | PROMO BURNISHED STEEL     |     32 |           84
 Brand#15   | PROMO POLISHED TIN        |     22 |           84
 Brand#15   | SMALL PLATED NICKEL       |     22 |           84
 Brand#21   | PROMO BRUSHED TIN         |     16 |           84
 Brand#22   | LARGE ANODIZED TIN        |      7 |           84
 Brand#22   | MEDIUM BRUSHED TIN        |     22 |           84
 Brand#22   | PROMO PLATED NICKEL       |     16 |           84
 Brand#23   | ECONOMY POLISHED NICKEL   |     25 |           84
 Brand#24   | SMALL ANODIZED STEEL      |     16 |           84
 Brand#25   | ECONOMY BRUSHED TIN       |     29 |           84
 Brand#31   | LARGE POLISHED COPPER     |     32 |           84
 Brand#31   | MEDIUM POLISHED COPPER    |     16 |           84
 Brand#31   | PROMO POLISHED NICKEL     |     32 |           84
 Brand#32   | ECONOMY BURNISHED TIN     |     16 |           84
 Brand#32   | ECONOMY POLISHED BRASS    |     32 |           84
 Brand#32   | MEDIUM POLISHED BRASS     |      7 |           84
 Brand#32   | PROMO BURNISHED NICKEL    |     16 |           84
 Brand#32   | SMALL BRUSHED STEEL       |     29 |           84
 Brand#34   | MEDIUM POLISHED COPPER    |      7 |           84
 Brand#35   | MEDIUM BURNISHED STEEL    |      7 |           84
 Brand#41   | PROMO BRUSHED TIN         |     22 |           84
 Brand#41   | SMALL POLISHED TIN        |     25 |           84
 Brand#45   | SMALL ANODIZED COPPER     |     32 |           84
 Brand#51   | ECONOMY BURNISHED TIN     |     46 |           84
 Brand#51   | LARGE BRUSHED NICKEL      |     29 |           84
 Brand#52   | LARGE PLATED TIN          |     22 |           84
 Brand#52   | MEDIUM POLISHED TIN       |     16 |           84
 Brand#52   | PROMO BRUSHED TIN         |     32 |           84
 Brand#52   | SMALL POLISHED STEEL      |     46 |           84
 Brand#52   | STANDARD ANODIZED BRASS   |     22 |           84
 Brand#53   | MEDIUM BRUSHED BRASS      |     46 |           84
 Brand#53   | MEDIUM BURNISHED BRASS    |     29 |           84
 Brand#54   | ECONOMY POLISHED NICKEL   |     29 |           84
 Brand#54   | PROMO POLISHED STEEL      |     32 |           84
 Brand#54   | STANDARD PLATED TIN       |     16 |           84
 Brand#35   | SMALL POLISHED TIN        |      7 |           83
 Brand#53   | ECONOMY POLISHED NICKEL   |     25 |           83
 Brand#53   | LARGE ANODIZED TIN        |     22 |           83
 Brand#11   | LARGE BURNISHED STEEL     |     32 |           80
 Brand#11   | LARGE POLISHED TIN        |     25 |           80
 Brand#12   | LARGE PLATED STEEL        |      7 |           80
 Brand#12   | MEDIUM ANODIZED NICKEL    |     25 |           80
